,Block,Latitude,Longitude,AddressAccuracy,NumMosquitos,WnvPresent
4333,11.000,41.867108,-87.654224,8,23,0
4334,11.000,41.867108,-87.654224,8,4,0
4335,11.000,41.867108,-87.654224,8,5,0
4336,11.000,41.896282,-87.655232,8,5,0
4337,11.000,41.896282,-87.655232,8,1,0
4338,22.000,41.921965,-87.632085,8,1,0
4339,17.000,41.720848,-87.666014,9,23,0
4340,17.000,41.720848,-87.666014,9,15,0
4341,75.000,42.01743,-87.687769,8,9,0
4342,75.000,42.01743,-87.687769,8,2,0
4343,75.000,42.01743,-87.687769,8,2,0
4344,15.000,41.907645,-87.760886,8,5,0
4345,15.000,41.907645,-87.760886,8,10,0
4346,15.000,41.907645,-87.760886,8,2,0
4347,89.000,41.732984,-87.649642,8,9,0
4348,36.000,41.944869,-87.832763,8,9,0
4349,36.000,41.944869,-87.832763,8,6,0
4350,72.000,42.011601,-87.811506,8,11,0
4351,72.000,42.011601,-87.811506,8,16,0
4352,58.000,41.986921,-87.689778,9,9,0
4353,58.000,41.986921,-87.689778,9,17,0
4354,50.000,41.801498,-87.763416,9,1,0
4355,50.000,41.801498,-87.763416,9,2,0
4356,14.000,41.906638,-87.701431,9,1,0
4357,10.000,41.723195,-87.64997,5,4,0
4358,11.000,41.868077,-87.666901,9,3,0
4359,11.000,41.868077,-87.666901,9,5,0
4360,42.000,41.662014,-87.724608,8,4,0
4361,42.000,41.662014,-87.724608,8,3,0
4362,43.000,41.878114,-87.629798,3,1,0
4363,43.000,41.878114,-87.629798,3,2,0
4364,28.000,41.932094,-87.700117,8,2,0
4365,28.000,41.932094,-87.700117,8,3,0
4366,70.000,41.916265,-87.800515,8,2,0
4367,70.000,41.916265,-87.800515,8,1,0
4368,25.000,41.846075,-87.716277,9,9,0
4369,25.000,41.846075,-87.716277,9,2,0
4370,35.000,41.682587,-87.707973,9,4,0
4371,35.000,41.682587,-87.707973,9,1,0
4372,45.000,41.963976,-87.69181,9,13,0
4373,45.000,41.963976,-87.69181,9,12,0
4374,46.000,41.964242,-87.757639,8,8,0
4375,46.000,41.964242,-87.757639,8,10,0
4376,70.000,42.008314,-87.777921,9,46,0
4377,70.000,42.008314,-87.777921,9,21,0
4378,70.000,42.008314,-87.777921,9,14,0
4379,70.000,42.008314,-87.777921,9,1,0
4380,61.000,41.991429,-87.747113,8,16,0
4381,61.000,41.991429,-87.747113,8,3,0
4382,11.000,41.868142,-87.696269,9,6,0
4383,11.000,41.868142,-87.696269,9,4,0
4384,11.000,41.868142,-87.696269,9,2,0
4385,12.000,42.010412,-87.66214,8,2,0
4386,10.000,41.89923,-87.716788,9,1,0
4387,33.000,41.94016,-87.794896,9,15,0
4388,33.000,41.94016,-87.794896,9,3,0
4389,33.000,41.94016,-87.794896,9,1,0
4390,33.000,41.94016,-87.794896,9,1,0
4391,60.000,41.960616,-87.777189,9,4,0
4392,60.000,41.960616,-87.777189,9,1,0
4393,33.000,41.704336,-87.703736,8,3,0
4394,17.000,41.911824,-87.726737,9,1,0
4395,22.000,41.801179,-87.679447,8,1,0
4396,52.000,41.778297,-87.752411,9,1,0
4397,67.000,41.77166,-87.703047,8,22,0
4398,67.000,41.77166,-87.703047,8,14,0
4399,22.000,41.768388,-87.678649,8,4,0
4400,10.000,41.773215,-87.60088,8,1,0
4401,39.000,41.822536,-87.666343,9,4,0
4402,39.000,41.822536,-87.666343,9,6,0
4403,77.000,41.754676,-87.612922,9,1,0
4404,79.000,41.754292,-87.590773,9,4,0
4405,79.000,41.754292,-87.590773,9,1,0
4406,52.000,41.798697,-87.736812,8,5,0
4407,63.000,41.776156,-87.778927,9,1,0
4408,37.000,41.82561,-87.726549,9,3,0
4409,12.000,41.673408,-87.599862,5,1,0
4410,12.000,41.673408,-87.599862,5,4,0
4411,12.000,41.673408,-87.599862,5,1,0
4412,24.000,41.704572,-87.565666,8,3,0
4413,24.000,41.704572,-87.565666,8,1,0
4414,91.000,41.992478,-87.862995,8,18,0
4415,91.000,41.992478,-87.862995,8,50,0
4416,91.000,41.992478,-87.862995,8,6,0
4417,10.000,41.726465,-87.585413,5,7,0
4418,13.000,41.740641,-87.546587,5,1,0
4419,13.000,41.740641,-87.546587,5,3,0
4420,37.000,41.680946,-87.535198,8,1,0
4421,37.000,41.680946,-87.535198,8,3,0
4422,10.000,41.750498,-87.605294,5,1,0
4423,40.000,41.659112,-87.538693,8,2,0
4424,10.000,41.974689,-87.890615,9,50,0
4425,10.000,41.974689,-87.890615,9,50,0
4426,10.000,41.974689,-87.890615,9,50,0
4427,10.000,41.974689,-87.890615,9,50,0
4428,10.000,41.974689,-87.890615,9,45,0
4429,10.000,41.974689,-87.890615,9,5,0
4430,10.000,41.974689,-87.890615,9,50,0
4431,10.000,41.974689,-87.890615,9,50,0
4432,10.000,41.974689,-87.890615,9,50,0
4433,10.000,41.974689,-87.890615,9,50,0
4434,10.000,41.974689,-87.890615,9,50,0
4435,10.000,41.974689,-87.890615,9,50,0
4436,10.000,41.974689,-87.890615,9,50,0
4437,10.000,41.974689,-87.890615,9,50,0
4438,10.000,41.974689,-87.890615,9,50,0
4439,10.000,41.974689,-87.890615,9,50,0
4440,10.000,41.974689,-87.890615,9,36,0
4441,10.000,41.974689,-87.890615,9,50,0
4442,10.000,41.974689,-87.890615,9,17,0
4443,10.000,41.974689,-87.890615,9,8,0
4444,10.000,41.974689,-87.890615,9,11,0
4445,10.000,41.974689,-87.890615,9,3,0
4446,10.000,41.974689,-87.890615,9,3,0
4447,10.000,41.957799,-87.930995,5,7,0
4448,41.000,41.95469,-87.800991,9,3,0
4449,41.000,41.95469,-87.800991,9,12,0
4450,41.000,41.95469,-87.800991,9,1,0
4451,25.000,41.891118,-87.654491,8,3,0
4452,25.000,41.891118,-87.654491,8,3,0
4453,25.000,41.891118,-87.654491,8,1,0
4454,11.000,41.867108,-87.654224,8,49,0
4455,11.000,41.867108,-87.654224,8,18,0
4456,11.000,41.867108,-87.654224,8,3,0
4457,11.000,41.896282,-87.655232,8,2,0
4458,11.000,41.896282,-87.655232,8,3,0
4459,22.000,41.921965,-87.632085,8,11,0
4460,22.000,41.921965,-87.632085,8,3,0
4461,22.000,41.921965,-87.632085,8,1,0
4462,22.000,41.921965,-87.632085,8,2,0
4463,17.000,41.720848,-87.666014,9,9,0
4464,75.000,42.01743,-87.687769,8,6,0
4465,75.000,42.01743,-87.687769,8,3,0
4466,75.000,42.01743,-87.687769,8,1,0
4467,89.000,41.732984,-87.649642,8,6,0
4468,89.000,41.732984,-87.649642,8,2,0
4469,36.000,41.944869,-87.832763,8,5,0
4470,36.000,41.944869,-87.832763,8,10,0
4471,72.000,42.011601,-87.811506,8,6,0
4472,72.000,42.011601,-87.811506,8,16,0
4473,58.000,41.986921,-87.689778,9,14,0
4474,58.000,41.986921,-87.689778,9,7,0
4475,50.000,41.801498,-87.763416,9,7,0
4476,50.000,41.801498,-87.763416,9,2,0
4477,10.000,41.723195,-87.64997,5,3,0
4478,11.000,41.868077,-87.666901,9,7,0
4479,11.000,41.868077,-87.666901,9,8,0
4480,42.000,41.662014,-87.724608,8,2,0
4481,42.000,41.662014,-87.724608,8,8,0
4482,42.000,41.662014,-87.724608,8,2,0
4483,43.000,41.878114,-87.629798,3,1,0
4484,28.000,41.932094,-87.700117,8,3,0
4485,28.000,41.932094,-87.700117,8,1,0
4486,70.000,41.916265,-87.800515,8,2,0
4487,70.000,41.916265,-87.800515,8,1,0
4488,25.000,41.846075,-87.716277,9,4,0
4489,25.000,41.846075,-87.716277,9,1,0
4490,35.000,41.682587,-87.707973,9,5,0
4491,35.000,41.682587,-87.707973,9,6,0
4492,37.000,41.948167,-87.730698,8,7,0
4493,37.000,41.948167,-87.730698,8,1,0
4494,45.000,41.963976,-87.69181,9,10,0
4495,45.000,41.963976,-87.69181,9,3,0
4496,46.000,41.964242,-87.757639,8,13,0
4497,70.000,42.008314,-87.777921,9,2,0
4498,61.000,41.991429,-87.747113,8,5,0
4499,61.000,41.991429,-87.747113,8,5,0
4500,11.000,41.868142,-87.696269,9,8,0
4501,11.000,41.868142,-87.696269,9,2,0
4502,10.000,41.89923,-87.716788,9,4,0
4503,33.000,41.94016,-87.794896,9,2,0
4504,33.000,41.94016,-87.794896,9,28,0
4505,11.000,41.903002,-87.688267,8,24,0
4506,11.000,41.903002,-87.688267,8,5,0
4507,60.000,41.960616,-87.777189,9,3,0
4508,60.000,41.960616,-87.777189,9,1,0
4509,60.000,41.960616,-87.777189,9,1,0
4510,33.000,41.704336,-87.703736,8,8,0
4511,33.000,41.704336,-87.703736,8,14,0
4512,17.000,41.911824,-87.726737,9,1,0
4513,22.000,41.801179,-87.679447,8,2,0
4514,22.000,41.801179,-87.679447,8,2,0
4515,35.000,41.800737,-87.71188,8,1,0
4516,52.000,41.778297,-87.752411,9,1,0
4517,67.000,41.77166,-87.703047,8,10,0
4518,67.000,41.77166,-87.703047,8,5,0
4519,22.000,41.768388,-87.678649,8,3,0
4520,39.000,41.822536,-87.666343,9,7,0
4521,39.000,41.822536,-87.666343,9,6,0
4522,39.000,41.822536,-87.666343,9,3,0
4523,71.000,41.766202,-87.562889,9,1,0
4524,77.000,41.754676,-87.612922,9,1,0
4525,40.000,41.821582,-87.627796,9,1,0
4526,50.000,41.803423,-87.642984,8,4,0
4527,50.000,41.803423,-87.642984,8,1,0
4528,50.000,41.803423,-87.642984,8,1,0
4529,79.000,41.754292,-87.590773,9,6,0
4530,52.000,41.798697,-87.736812,8,4,0
4531,63.000,41.776156,-87.778927,9,5,0
4532,37.000,41.82561,-87.726549,9,12,0
4533,12.000,41.673408,-87.599862,5,13,0
4534,12.000,41.673408,-87.599862,5,6,0
4535,12.000,41.673408,-87.599862,5,1,0
4536,10.000,41.726465,-87.585413,5,1,0
4537,10.000,41.726465,-87.585413,5,1,0
4538,10.000,41.726465,-87.585413,5,2,0
4539,13.000,41.678618,-87.559308,5,6,0
4540,13.000,41.740641,-87.546587,5,3,0
4541,37.000,41.680946,-87.535198,8,7,0
4542,37.000,41.680946,-87.535198,8,3,0
4543,24.000,41.704572,-87.565666,8,2,0
4544,24.000,41.704572,-87.565666,8,1,0
4545,24.000,41.704572,-87.565666,8,1,0
4546,10.000,41.750498,-87.605294,5,9,0
4547,91.000,41.992478,-87.862995,8,9,0
4548,10.000,41.974689,-87.890615,9,39,0
4549,10.000,41.974689,-87.890615,9,12,0
4550,10.000,41.974689,-87.890615,9,15,0
4551,10.000,41.974689,-87.890615,9,50,0
4552,10.000,41.974689,-87.890615,9,2,0
4553,10.000,41.974689,-87.890615,9,13,0
4554,10.000,41.974689,-87.890615,9,10,0
4555,10.000,41.974689,-87.890615,9,11,0
4556,10.000,41.974689,-87.890615,9,3,0
4557,10.000,41.974689,-87.890615,9,5,0
4558,10.000,41.974689,-87.890615,9,4,0
4559,10.000,41.974689,-87.890615,9,4,0
4560,41.000,41.95469,-87.800991,9,29,0
4561,41.000,41.95469,-87.800991,9,50,0
4562,41.000,41.95469,-87.800991,9,50,0
4563,41.000,41.95469,-87.800991,9,32,0
4564,41.000,41.95469,-87.800991,9,4,0
4565,11.000,41.867108,-87.654224,8,41,0
4566,11.000,41.867108,-87.654224,8,11,0
4567,11.000,41.867108,-87.654224,8,20,0
4568,11.000,41.867108,-87.654224,8,2,0
4569,11.000,41.896282,-87.655232,8,4,0
4570,11.000,41.896282,-87.655232,8,1,0
4571,22.000,41.921965,-87.632085,8,6,0
4572,22.000,41.921965,-87.632085,8,21,0
4573,22.000,41.921965,-87.632085,8,4,0
4574,22.000,41.921965,-87.632085,8,11,0
4575,75.000,42.01743,-87.687769,8,5,0
4576,75.000,42.01743,-87.687769,8,1,0
4577,75.000,42.01743,-87.687769,8,2,0
4578,15.000,41.907645,-87.760886,8,4,0
4579,15.000,41.907645,-87.760886,8,1,0
4580,15.000,41.907645,-87.760886,8,1,0
4581,36.000,41.944869,-87.832763,8,36,0
4582,36.000,41.944869,-87.832763,8,1,0
4583,72.000,42.011601,-87.811506,8,24,0
4584,72.000,42.011601,-87.811506,8,5,0
4585,58.000,41.986921,-87.689778,9,11,0
4586,58.000,41.986921,-87.689778,9,6,0
4587,58.000,41.986921,-87.689778,9,2,0
4588,50.000,41.801498,-87.763416,9,8,0
4589,50.000,41.801498,-87.763416,9,49,0
4590,50.000,41.801498,-87.763416,9,10,0
4591,50.000,41.801498,-87.763416,9,1,0
4592,14.000,41.906638,-87.701431,9,4,0
4593,14.000,41.906638,-87.701431,9,1,0
4594,11.000,41.868077,-87.666901,9,38,0
4595,11.000,41.868077,-87.666901,9,19,0
4596,11.000,41.868077,-87.666901,9,1,0
4597,42.000,41.662014,-87.724608,8,42,0
4598,28.000,41.932094,-87.700117,8,13,0
4599,28.000,41.932094,-87.700117,8,6,0
4600,70.000,41.916265,-87.800515,8,15,0
4601,70.000,41.916265,-87.800515,8,8,0
4602,70.000,41.916265,-87.800515,8,1,0
4603,25.000,41.846075,-87.716277,9,5,0
4604,25.000,41.846075,-87.716277,9,2,0
4605,35.000,41.682587,-87.707973,9,50,0
4606,37.000,41.948167,-87.730698,8,16,0
4607,37.000,41.948167,-87.730698,8,10,0
4608,45.000,41.963976,-87.69181,9,10,0
4609,45.000,41.963976,-87.69181,9,3,0
4610,45.000,41.963976,-87.69181,9,4,0
4611,46.000,41.964242,-87.757639,8,11,0
4612,46.000,41.964242,-87.757639,8,3,0
4613,46.000,41.964242,-87.757639,8,2,0
4614,70.000,42.008314,-87.777921,9,37,0
4615,70.000,42.008314,-87.777921,9,7,0
4616,61.000,41.991429,-87.747113,8,13,0
4617,30.000,41.857402,-87.694991,8,6,0
4618,30.000,41.857402,-87.694991,8,1,0
4619,11.000,41.868142,-87.696269,9,2,0
4620,12.000,42.010412,-87.66214,8,1,0
4621,12.000,42.010412,-87.66214,8,1,0
4622,10.000,41.89923,-87.716788,9,14,0
4623,10.000,41.89923,-87.716788,9,3,0
4624,33.000,41.94016,-87.794896,9,5,0
4625,33.000,41.94016,-87.794896,9,2,0
4626,60.000,41.960616,-87.777189,9,2,0
4627,33.000,41.704336,-87.703736,8,21,0
4628,33.000,41.704336,-87.703736,8,3,0
4629,22.000,41.801179,-87.679447,8,3,0
4630,52.000,41.778297,-87.752411,9,1,0
4631,67.000,41.77166,-87.703047,8,36,0
4632,67.000,41.77166,-87.703047,8,50,0
4633,22.000,41.768388,-87.678649,8,4,0
4634,22.000,41.768388,-87.678649,8,1,0
4635,10.000,41.773215,-87.60088,8,1,0
4636,10.000,41.773215,-87.60088,8,5,0
4637,10.000,41.773215,-87.60088,8,4,0
4638,39.000,41.822536,-87.666343,9,3,0
4639,39.000,41.822536,-87.666343,9,2,0
4640,39.000,41.822536,-87.666343,9,1,0
4641,71.000,41.766202,-87.562889,9,1,0
4642,77.000,41.754676,-87.612922,9,4,0
4643,77.000,41.754676,-87.612922,9,1,0
4644,40.000,41.821582,-87.627796,9,1,0
4645,50.000,41.803423,-87.642984,8,5,0
4646,50.000,41.803423,-87.642984,8,1,0
4647,52.000,41.798697,-87.736812,8,15,0
4648,52.000,41.798697,-87.736812,8,1,0
4649,52.000,41.798697,-87.736812,8,1,0
4650,37.000,41.82561,-87.726549,9,10,0
4651,37.000,41.82561,-87.726549,9,1,0
4652,91.000,41.992478,-87.862995,8,9,0
4653,17.000,41.720848,-87.666014,9,34,0
4654,17.000,41.720848,-87.666014,9,1,0
4655,17.000,41.720848,-87.666014,9,1,0
4656,89.000,41.732984,-87.649642,8,50,0
4657,89.000,41.732984,-87.649642,8,50,0
4658,89.000,41.732984,-87.649642,8,30,0
4659,89.000,41.732984,-87.649642,8,13,0
4660,89.000,41.732984,-87.649642,8,1,0
4661,10.000,41.723195,-87.64997,5,13,0
4662,10.000,41.723195,-87.64997,5,5,0
4663,10.000,41.723195,-87.64997,5,2,0
4664,10.000,41.723195,-87.64997,5,2,0
4665,42.000,41.662014,-87.724608,8,50,0
4666,42.000,41.662014,-87.724608,8,50,0
4667,42.000,41.662014,-87.724608,8,50,0
4668,42.000,41.662014,-87.724608,8,50,0
4669,42.000,41.662014,-87.724608,8,50,0
4670,42.000,41.662014,-87.724608,8,24,0
4671,42.000,41.662014,-87.724608,8,50,0
4672,42.000,41.662014,-87.724608,8,50,0
4673,42.000,41.662014,-87.724608,8,7,0
4674,42.000,41.662014,-87.724608,8,2,0
4675,35.000,41.682587,-87.707973,9,18,0
4676,35.000,41.682587,-87.707973,9,9,0
4677,35.000,41.682587,-87.707973,9,3,0
4678,11.000,41.868142,-87.696269,9,6,0
4679,11.000,41.868142,-87.696269,9,1,0
4680,11.000,41.903002,-87.688267,8,38,0
4681,11.000,41.903002,-87.688267,8,5,0
4682,11.000,41.903002,-87.688267,8,1,0
4683,12.000,41.673408,-87.599862,5,50,0
4684,12.000,41.673408,-87.599862,5,50,0
4685,12.000,41.673408,-87.599862,5,48,0
4686,12.000,41.673408,-87.599862,5,50,0
4687,12.000,41.673408,-87.599862,5,50,0
4688,12.000,41.673408,-87.599862,5,19,0
4689,12.000,41.673408,-87.599862,5,2,0
4690,10.000,41.726465,-87.585413,5,10,0
4691,10.000,41.726465,-87.585413,5,9,0
4692,10.000,41.726465,-87.585413,5,1,0
4693,13.000,41.678618,-87.559308,5,20,0
4694,13.000,41.678618,-87.559308,5,36,0
4695,13.000,41.678618,-87.559308,5,5,0
4696,13.000,41.678618,-87.559308,5,2,0
4697,13.000,41.740641,-87.546587,5,19,0
4698,13.000,41.740641,-87.546587,5,3,0
4699,37.000,41.680946,-87.535198,8,45,0
4700,37.000,41.680946,-87.535198,8,13,0
4701,10.000,41.750498,-87.605294,5,31,0
4702,10.000,41.750498,-87.605294,5,2,0
4703,10.000,41.750498,-87.605294,5,1,0
4704,40.000,41.659112,-87.538693,8,21,0
4705,40.000,41.659112,-87.538693,8,2,0
4706,40.000,41.659112,-87.538693,8,2,0
4707,10.000,41.974689,-87.890615,9,10,0
4708,10.000,41.974689,-87.890615,9,10,0
4709,10.000,41.974689,-87.890615,9,11,0
4710,10.000,41.974689,-87.890615,9,3,0
4711,10.000,41.974689,-87.890615,9,50,0
4712,10.000,41.974689,-87.890615,9,9,0
4713,10.000,41.974689,-87.890615,9,3,0
4714,10.000,41.974689,-87.890615,9,2,0
4715,10.000,41.974689,-87.890615,9,14,0
4716,10.000,41.974689,-87.890615,9,11,0
4717,10.000,41.974689,-87.890615,9,4,0
4718,10.000,41.974689,-87.890615,9,50,0
4719,10.000,41.974689,-87.890615,9,7,0
4720,10.000,41.974689,-87.890615,9,4,0
4721,10.000,41.957799,-87.930995,5,10,0
4722,10.000,41.957799,-87.930995,5,10,0
4723,10.000,41.957799,-87.930995,5,4,0
4724,41.000,41.95469,-87.800991,9,46,0
4725,41.000,41.95469,-87.800991,9,50,0
4726,41.000,41.95469,-87.800991,9,14,0
4727,41.000,41.95469,-87.800991,9,3,0
4728,25.000,41.891118,-87.654491,8,9,0
4729,25.000,41.891118,-87.654491,8,9,0
4730,25.000,41.891118,-87.654491,8,1,0
4731,25.000,41.891118,-87.654491,8,1,0
4732,11.000,41.867108,-87.654224,8,26,0
4733,11.000,41.867108,-87.654224,8,11,0
4734,11.000,41.896282,-87.655232,8,1,0
4735,11.000,41.896282,-87.655232,8,2,0
4736,22.000,41.921965,-87.632085,8,3,0
4737,22.000,41.921965,-87.632085,8,6,0
4738,22.000,41.921965,-87.632085,8,2,0
4739,22.000,41.921965,-87.632085,8,9,0
4740,22.000,41.921965,-87.632085,8,4,0
4741,22.000,41.921965,-87.632085,8,1,0
4742,17.000,41.720848,-87.666014,9,4,0
4743,17.000,41.720848,-87.666014,9,4,0
4744,75.000,42.01743,-87.687769,8,10,0
4745,75.000,42.01743,-87.687769,8,7,0
4746,75.000,42.01743,-87.687769,8,2,0
4747,15.000,41.907645,-87.760886,8,3,0
4748,15.000,41.907645,-87.760886,8,4,0
4749,89.000,41.732984,-87.649642,8,10,0
4750,89.000,41.732984,-87.649642,8,18,0
4751,89.000,41.732984,-87.649642,8,4,0
4752,89.000,41.732984,-87.649642,8,1,0
4753,36.000,41.944869,-87.832763,8,29,0
4754,36.000,41.944869,-87.832763,8,3,0
4755,72.000,42.011601,-87.811506,8,14,0
4756,72.000,42.011601,-87.811506,8,1,0
4757,58.000,41.986921,-87.689778,9,1,0
4758,58.000,41.986921,-87.689778,9,37,0
4759,58.000,41.986921,-87.689778,9,1,0
4760,50.000,41.801498,-87.763416,9,50,0
4761,50.000,41.801498,-87.763416,9,17,0
4762,50.000,41.801498,-87.763416,9,31,0
4763,50.000,41.801498,-87.763416,9,4,0
4764,10.000,41.723195,-87.64997,5,2,0
4765,11.000,41.868077,-87.666901,9,23,0
4766,11.000,41.868077,-87.666901,9,37,0
4767,42.000,41.662014,-87.724608,8,50,0
4768,42.000,41.662014,-87.724608,8,44,0
4769,42.000,41.662014,-87.724608,8,19,0
4770,42.000,41.662014,-87.724608,8,35,0
4771,42.000,41.662014,-87.724608,8,2,0
4772,43.000,41.878114,-87.629798,3,1,0
4773,70.000,41.916265,-87.800515,8,4,0
4774,25.000,41.846075,-87.716277,9,7,0
4775,25.000,41.846075,-87.716277,9,3,0
4776,35.000,41.682587,-87.707973,9,47,0
4777,35.000,41.682587,-87.707973,9,4,0
4778,35.000,41.682587,-87.707973,9,3,0
4779,37.000,41.948167,-87.730698,8,30,0
4780,37.000,41.948167,-87.730698,8,7,0
4781,37.000,41.948167,-87.730698,8,3,0
4782,45.000,41.963976,-87.69181,9,31,0
4783,45.000,41.963976,-87.69181,9,25,0
4784,45.000,41.963976,-87.69181,9,2,0
4785,46.000,41.964242,-87.757639,8,1,0
4786,46.000,41.964242,-87.757639,8,2,0
4787,70.000,42.008314,-87.777921,9,31,0
4788,70.000,42.008314,-87.777921,9,26,0
4789,70.000,42.008314,-87.777921,9,6,0
4790,70.000,42.008314,-87.777921,9,1,0
4791,61.000,41.991429,-87.747113,8,6,0
4792,61.000,41.991429,-87.747113,8,1,0
4793,30.000,41.857402,-87.694991,8,2,0
4794,30.000,41.857402,-87.694991,8,1,0
4795,30.000,41.857402,-87.694991,8,2,0
4796,11.000,41.868142,-87.696269,9,5,0
4797,11.000,41.868142,-87.696269,9,5,0
4798,11.000,41.868142,-87.696269,9,2,0
4799,12.000,42.010412,-87.66214,8,1,0
4800,10.000,41.89923,-87.716788,9,6,0
4801,10.000,41.89923,-87.716788,9,1,0
4802,33.000,41.94016,-87.794896,9,14,0
4803,11.000,41.903002,-87.688267,8,20,0
4804,11.000,41.903002,-87.688267,8,21,0
4805,11.000,41.903002,-87.688267,8,1,0
4806,33.000,41.704336,-87.703736,8,47,0
4807,33.000,41.704336,-87.703736,8,2,0
4808,17.000,41.911824,-87.726737,9,3,0
4809,22.000,41.801179,-87.679447,8,2,0
4810,35.000,41.800737,-87.71188,8,5,0
4811,35.000,41.800737,-87.71188,8,4,0
4812,52.000,41.778297,-87.752411,9,1,0
4813,67.000,41.77166,-87.703047,8,10,0
4814,22.000,41.768388,-87.678649,8,1,0
4815,22.000,41.768388,-87.678649,8,1,0
4816,10.000,41.773215,-87.60088,8,11,0
4817,10.000,41.773215,-87.60088,8,4,0
4818,10.000,41.773215,-87.60088,8,1,0
4819,39.000,41.822536,-87.666343,9,14,0
4820,39.000,41.822536,-87.666343,9,2,0
4821,71.000,41.766202,-87.562889,9,1,0
4822,77.000,41.754676,-87.612922,9,3,0
4823,77.000,41.754676,-87.612922,9,4,0
4824,40.000,41.821582,-87.627796,9,3,0
4825,50.000,41.803423,-87.642984,8,7,0
4826,50.000,41.803423,-87.642984,8,2,0
4827,79.000,41.754292,-87.590773,9,2,0
4828,52.000,41.798697,-87.736812,8,4,0
4829,52.000,41.798697,-87.736812,8,1,0
4830,52.000,41.798697,-87.736812,8,1,0
4831,63.000,41.776156,-87.778927,9,4,0
4832,63.000,41.776156,-87.778927,9,1,0
4833,37.000,41.82561,-87.726549,9,2,0
4834,37.000,41.82561,-87.726549,9,1,0
4835,37.000,41.82561,-87.726549,9,1,0
4836,12.000,41.673408,-87.599862,5,3,0
4837,10.000,41.726465,-87.585413,5,17,0
4838,10.000,41.726465,-87.585413,5,6,0
4839,10.000,41.726465,-87.585413,5,1,0
4840,13.000,41.678618,-87.559308,5,1,0
4841,13.000,41.740641,-87.546587,5,1,0
4842,13.000,41.740641,-87.546587,5,4,0
4843,13.000,41.740641,-87.546587,5,1,0
4844,37.000,41.680946,-87.535198,8,17,0
4845,37.000,41.680946,-87.535198,8,47,0
4846,37.000,41.680946,-87.535198,8,27,0
4847,37.000,41.680946,-87.535198,8,5,0
4848,24.000,41.704572,-87.565666,8,2,0
4849,24.000,41.704572,-87.565666,8,1,0
4850,10.000,41.750498,-87.605294,5,25,0
4851,10.000,41.750498,-87.605294,5,4,0
4852,10.000,41.750498,-87.605294,5,1,0
4853,40.000,41.659112,-87.538693,8,12,0
4854,40.000,41.659112,-87.538693,8,50,0
4855,40.000,41.659112,-87.538693,8,6,0
4856,40.000,41.659112,-87.538693,8,3,0
4857,91.000,41.992478,-87.862995,8,50,0
4858,91.000,41.992478,-87.862995,8,50,0
4859,91.000,41.992478,-87.862995,8,10,0
4860,91.000,41.992478,-87.862995,8,2,0
4861,10.000,41.974689,-87.890615,9,36,0
4862,10.000,41.974689,-87.890615,9,17,0
4863,10.000,41.974689,-87.890615,9,47,0
4864,10.000,41.974689,-87.890615,9,50,0
4865,10.000,41.974689,-87.890615,9,50,0
4866,10.000,41.974689,-87.890615,9,2,0
4867,10.000,41.974689,-87.890615,9,42,0
4868,10.000,41.974689,-87.890615,9,2,0
4869,10.000,41.974689,-87.890615,9,3,0
4870,10.000,41.974689,-87.890615,9,16,0
4871,10.000,41.974689,-87.890615,9,2,0
4872,10.000,41.974689,-87.890615,9,18,0
4873,10.000,41.974689,-87.890615,9,15,0
4874,10.000,41.974689,-87.890615,9,5,0
4875,10.000,41.957799,-87.930995,5,27,0
4876,10.000,41.957799,-87.930995,5,1,0
4877,10.000,41.957799,-87.930995,5,5,0
4878,10.000,41.957799,-87.930995,5,1,0
4879,10.000,41.957799,-87.930995,5,1,0
4880,48.000,41.925198,-87.746381,8,14,0
4881,48.000,41.925198,-87.746381,8,1,0
4882,48.000,41.925198,-87.746381,8,1,0
4883,51.000,41.973845,-87.805059,9,1,0
4884,82.000,41.743402,-87.731435,8,38,0
4885,82.000,41.743402,-87.731435,8,13,0
4886,82.000,41.743402,-87.731435,8,4,0
4887,65.000,41.728495,-87.600963,5,3,0
4888,41.000,41.95469,-87.800991,9,50,0
4889,41.000,41.95469,-87.800991,9,25,0
4890,41.000,41.95469,-87.800991,9,50,1
4891,41.000,41.95469,-87.800991,9,50,0
4892,41.000,41.95469,-87.800991,9,40,0
4893,41.000,41.95469,-87.800991,9,18,0
4894,41.000,41.95469,-87.800991,9,4,0
4895,25.000,41.891118,-87.654491,8,1,0
4896,11.000,41.867108,-87.654224,8,36,0
4897,11.000,41.867108,-87.654224,8,50,0
4898,11.000,41.867108,-87.654224,8,14,0
4899,11.000,41.867108,-87.654224,8,2,0
4900,11.000,41.867108,-87.654224,8,2,0
4901,22.000,41.921965,-87.632085,8,2,0
4902,22.000,41.921965,-87.632085,8,17,0
4903,22.000,41.921965,-87.632085,8,8,0
4904,22.000,41.921965,-87.632085,8,11,0
4905,75.000,42.01743,-87.687769,8,22,0
4906,75.000,42.01743,-87.687769,8,2,0
4907,75.000,42.01743,-87.687769,8,1,0
4908,36.000,41.944869,-87.832763,8,31,0
4909,36.000,41.944869,-87.832763,8,7,0
4910,36.000,41.944869,-87.832763,8,1,0
4911,72.000,42.011601,-87.811506,8,5,0
4912,72.000,42.011601,-87.811506,8,1,0
4913,72.000,42.011601,-87.811506,8,1,0
